Date,Close_YAHOO_INDEX_AEX,Close_YAHOO_INDEX_AORD,Close_YAHOO_INDEX_ATX,Close_YAHOO_INDEX_AXJO,Close_YAHOO_INDEX_BFX,Close_YAHOO_INDEX_BTK,Close_YAHOO_INDEX_DRG,Close_YAHOO_INDEX_EPX,Close_YAHOO_INDEX_FCHI,Close_YAHOO_INDEX_FVX,Close_YAHOO_INDEX_GDAXI,Close_YAHOO_INDEX_GD_AT,Close_YAHOO_INDEX_GSPC,Close_YAHOO_INDEX_GSPTSE,Close_YAHOO_INDEX_HCX,Close_YAHOO_INDEX_HGX,Close_YAHOO_INDEX_HSI,Close_YAHOO_INDEX_HUI,Close_YAHOO_INDEX_IBEX,Close_YAHOO_INDEX_IEQR_IR,Close_YAHOO_INDEX_IRX,Close_YAHOO_INDEX_ISEQ,Close_YAHOO_INDEX_JPN,Close_YAHOO_INDEX_MID,Close_YAHOO_INDEX_MXX,Close_YAHOO_INDEX_MXY,Close_YAHOO_INDEX_NSEI,Close_YAHOO_INDEX_NWX,Close_YAHOO_INDEX_NY,Close_YAHOO_INDEX_NYA,Close_YAHOO_INDEX_NYI,Close_YAHOO_INDEX_NYL,Close_YAHOO_INDEX_NYY,Close_YAHOO_INDEX_OEX,Close_YAHOO_INDEX_OMX,Close_YAHOO_INDEX_OSX,Close_YAHOO_INDEX_RTS_RS,Close_YAHOO_INDEX_RUA,Close_YAHOO_INDEX_RUI,Close_YAHOO_INDEX_RUT,Close_YAHOO_INDEX_SML,Close_YAHOO_INDEX_SOX,Close_YAHOO_INDEX_SPY,Close_YAHOO_INDEX_SSMI,Close_YAHOO_INDEX_STI,Close_YAHOO_INDEX_STOXX50E,Close_YAHOO_INDEX_TNX,Close_YAHOO_INDEX_TYX,Close_YAHOO_INDEX_UTY,Close_YAHOO_INDEX_VDAX,Close_YAHOO_INDEX_VIX,Close_YAHOO_INDEX_XAL,Close_YAHOO_INDEX_XAU,Close_YAHOO_INDEX_XAX,Close_YAHOO_INDEX_XBD,Close_YAHOO_INDEX_XCI,Close_YAHOO_INDEX_XII,Close_YAHOO_INDEX_XMI,Close_YAHOO_INDEX_XNG,Close_YAHOO_INDEX_XOI
2008-05-30,485.519989,5773.899902,4394.709961,5654.700195,3751.409912,758.76001,302.48999,576.859985,5014.279785,3.407,7096.790039,4176.51,1400.380005,14714.700195,372.140015,131.990005,24533.119141,421.790009,13600.900391,7245.92,1.85,6105.870117,152.729996,881.960022,31975.470703,288.720001,4870.100098,245.679993,6635.220215,9401.080078,7143.379883,6971.450195,6605.379883,639.150024,1004.9,339.079987,2459.88,816.809998,768.280029,748.280029,395.309998,415.200012,140.350006,7511.299805,3192.620117,3777.85,4.046,4.707,546.640015,18.16,17.83,19.110001,181.440002,2355.120117,167.899994,891.559998,669.190002,1318.800049,706.679993,1569.589966
2008-06-02,479.149994,5781.200195,4380.279785,5662.299805,3692.389893,758.219971,298.589996,587.109985,4935.209961,3.281,7008.77002,4153.08,1385.670044,14814.200195,368.149994,130.490005,24831.359375,425.279999,13300.0,7245.92,1.79,6105.870117,153.869995,874.549988,31636.210938,286.589996,4739.600098,236.070007,6567.660156,9316.610352,7082.740234,6906.029785,6516.790039,631.940002,995.59,336.429993,2452.76,808.72998,760.679993,741.02002,391.390015,409.309998,138.899994,7555.700195,3188.050049,3720.5,3.971,4.679,540.799988,19.700001,19.83,18.51,181.759995,2353.969971,163.740005,879.190002,663.400024,1304.079956,712.400024,1575.630005
2008-06-03,483.899994,5703.0,4393.140137,5574.200195,3717.959961,758.23999,298.690002,581.309998,4983.709961,3.191,7019.129883,4177.18,1377.650024,14728.599609,369.309998,132.070007,24375.759766,416.890015,13431.700195,7219.9,1.81,5967.160156,153.869995,874.789978,31492.640625,283.970001,4715.899902,235.720001,6523.839844,9262.0,7028.720215,6856.839844,6489.410156,627.419983,997.86,330.179993,2429.47,804.630005,756.659973,739.0,390.470001,407.799988,138.089996,7590.399902,3153.939941,3737.34,3.898,4.622,537.429993,19.15,20.24,19.040001,178.380005,2340.379883,162.460007,875.539978,657.77002,1295.170044,708.539978,1554.680054
2008-06-04,478.570007,5698.200195,4310.129883,5584.5,3713.01001,765.22998,296.859985,569.340027,4915.069824,3.213,6965.430176,4113.55,1377.199951,14690.5,370.329987,129.960007,24123.25,409.959991,13341.200195,7165.95,1.805,5920.589844,153.839996,877.080017,31448.109375,284.920013,4585.600098,238.039993,6497.200195,9212.759766,6952.240234,6806.899902,6458.419922,627.0,983.51,330.850006,2353.49,804.799988,756.419983,743.710022,392.730011,413.179993,138.020004,7514.5,3134.800049,3699.05,3.94,4.685,544.200012,19.790001,20.799999,19.42,174.970001,2331.419922,163.320007,883.070007,655.559998,1297.98999,702.97998,1506.709961
2008-06-05,482.26001,5633.799805,4325.589844,5530.100098,3755.040039,783.859985,299.160004,599.169983,4907.060059,3.298,6941.830078,4122.91,1404.050049,14982.900391,373.26001,130.169998,24255.289062,421.059998,13239.299805,7334.75,1.81,5998.930176,152.809998,897.27002,31726.009766,287.209991,4676.950195,243.029999,6630.569824,9408.490234,7113.580078,6955.180176,6570.859863,639.150024,981.15,346.730011,2351.78,821.190002,771.419983,763.27002,402.070007,417.529999,140.779999,7567.200195,3143.889893,3682.83,4.025,4.73,549.599976,19.65,18.629999,20.65,180.570007,2368.639893,170.369995,899.25,670.23999,1321.75,729.25,1565.359985
2008-06-06,471.230011,5691.200195,4272.129883,5592.100098,3672.840088,767.710022,291.399994,601.590027,4795.319824,3.197,6803.810059,4096.5,1360.680054,14969.599609,363.600006,123.0,24402.179688,431.619995,12909.799805,7134.43,1.8,5806.839844,154.119995,873.75,31149.060547,279.720001,4627.799805,236.600006,6427.930176,9152.509766,6942.779785,6764.029785,6398.970215,619.26001,981.15,341.769989,2377.91,796.599976,748.340027,740.369995,390.190002,405.480011,136.289993,7386.399902,3146.72998,3596.7,3.938,4.65,535.52002,21.379999,23.559999,19.219999,183.699997,2353.709961,162.050003,874.599976,651.140015,1285.609985,725.109985,1543.079956
2008-06-09,469.820007,5691.200195,4244.640137,5592.100098,3640.709961,757.359985,289.959991,618.890015,4799.379883,3.388,6815.629883,4000.98,1361.76001,14960.799805,361.880005,121.019997,24402.179688,433.01001,12823.900391,6972.03,1.85,5638.580078,150.660004,872.840027,30933.439453,277.399994,4500.950195,234.619995,6442.52002,9149.089844,6927.419922,6765.080078,6354.299805,619.359985,957.83,350.570007,2357.79,796.48999,748.690002,735.25,388.070007,402.089996,136.619995,7325.899902,3084.02002,3597.34,3.992,4.621,543.780029,22.120001,23.120001,18.92,185.149994,2344.149902,158.270004,872.710022,652.650024,1296.52002,744.140015,1572.300049
2008-06-10,464.190002,5544.299805,4166.439941,5437.5,3617.449951,753.390015,287.190002,602.690002,4761.080078,3.541,6771.100098,3925.77,1358.439941,14736.200195,359.730011,122.779999,23375.519531,407.540009,12755.200195,7037.82,1.97,5640.060059,149.139999,866.599976,30898.869141,273.640015,4449.799805,232.830002,6433.330078,9067.099609,6796.410156,6699.779785,6302.25,618.98999,951.47,341.390015,2339.29,793.960022,746.330017,732.619995,387.070007,395.26001,135.940002,7284.200195,3033.050049,3574.7,4.099,4.701,544.700012,21.93,23.18,18.5,176.919998,2321.26001,158.589996,871.859985,651.090027,1296.329956,731.099976,1530.969971
2008-06-11,456.339996,5561.899902,4097.779785,5467.299805,3546.889893,738.26001,283.779999,610.150024,4660.910156,3.469,6650.259766,3877.63,1335.48999,14716.5,354.529999,116.870003,23327.599609,406.609985,12584.299805,6936.32,1.905,5527.390137,150.869995,851.450012,30446.240234,268.880005,4523.600098,226.350006,6340.149902,8941.269531,6717.669922,6611.790039,6197.169922,608.659973,934.86,341.839996,2356.71,780.409973,733.780029,717.880005,379.269989,381.700012,133.940002,7167.299805,3046.77002,3509.39,4.073,4.702,539.52002,22.73,24.120001,17.370001,177.580002,2312.389893,152.869995,851.400024,641.830017,1279.98999,734.780029,1547.880005
2008-06-12,459.109985,5433.200195,4196.149902,5329.200195,3585.689941,739.75,284.149994,598.289978,4672.299805,3.663,6714.52002,3839.44,1339.869995,14602.599609,356.040009,118.230003,23023.859375,397.079987,12853.299805,6916.66,1.95,5578.120117,147.770004,851.97998,30475.439453,273.75,4539.350098,227.600006,6349.419922,8947.730469,6706.509766,6611.819824,6210.640137,610.390015,947.47,335.320007,2356.71,782.599976,735.840027,719.840027,380.040009,383.589996,134.449997,7222.799805,3020.149902,3542.59,4.205,4.764,539.530029,21.08,23.33,16.950001,173.270004,2293.52002,154.770004,855.780029,643.039978,1281.880005,725.289978,1524.449951
2008-06-13,459.959991,5479.600098,4203.830078,5378.100098,3588.409912,750.640015,286.679993,599.119995,4682.299805,3.728,6765.319824,3739.27,1360.030029,14778.5,360.470001,120.830002,22592.300781,398.320007,12998.700195,6986.19,1.93,5626.149902,148.910004,865.630005,30413.480469,273.589996,4517.100098,230.490005,6429.580078,9063.230469,6782.589844,6691.350098,6307.919922,618.859985,947.58,338.549988,2356.71,794.679993,746.969971,733.609985,387.049988,393.809998,136.149994,7261.399902,2979.560059,3562.67,4.261,4.802,548.140015,19.99,21.219999,17.67,175.460007,2301.659912,162.699997,873.98999,652.109985,1294.98999,729.210022,1531.910034
2008-06-16,458.700012,5476.299805,4225.540039,5371.700195,3566.600098,756.5,286.179993,609.51001,4657.740234,3.719,6729.879883,3739.27,1360.140015,14944.299805,358.850006,122.330002,23029.689453,404.730011,12826.599609,6891.73,1.94,5571.299805,152.690002,872.700012,30354.179688,272.26001,4572.5,232.509995,6417.899902,9087.879883,6821.549805,6702.75,6293.600098,618.059998,947.49,341.23999,2366.32,796.099976,747.780029,740.73999,391.519989,399.73999,136.229996,7238.299805,3036.919922,3532.83,4.245,4.78,547.380005,20.34,20.950001,18.0,178.470001,2314.219971,166.399994,878.309998,652.119995,1289.310059,731.469971,1538.060059
2008-06-17,459.829987,5525.899902,4269.189941,5422.700195,3581.800049,750.169983,285.619995,630.25,4686.330078,3.665,6796.160156,3699.0,1350.930054,15068.799805,357.339996,120.230003,23057.990234,409.640015,12885.099609,6963.11,1.955,5619.839844,152.639999,872.280029,29925.269531,269.070007,4653.0,231.119995,6382.990234,9074.410156,6855.5,6698.910156,6265.779785,613.859985,956.9,347.579987,2399.15,791.359985,743.320007,736.570007,389.220001,393.600006,135.570007,7251.399902,3028.23999,3555.58,4.225,4.79,547.280029,19.66,21.129999,18.25,178.789993,2312.409912,160.759995,872.780029,649.890015,1282.469971,748.669983,1560.26001
2008-06-18,450.570007,5550.299805,4193.72998,5443.200195,3520.72998,744.119995,285.119995,632.780029,4618.75,3.564,6728.910156,3662.42,1337.810059,15073.099609,354.299988,119.82,23325.800781,413.339996,12631.5,6880.03,1.88,5485.77002,153.919998,865.650024,29618.109375,260.820007,4582.399902,226.509995,6327.830078,8999.55957,6802.700195,6643.97998,6194.060059,607.340027,941.62,350.720001,2402.74,783.859985,736.169983,730.710022,386.269989,384.470001,134.25,7182.600098,3040.090088,3507.97,4.154,4.73,545.22998,20.639999,22.24,17.629999,179.970001,2307.300049,161.929993,861.150024,643.940002,1267.47998,751.25,1542.77002
2008-06-19,446.679993,5484.299805,4152.700195,5366.600098,3441.419922,755.01001,288.440002,609.289978,4591.390137,3.651,6721.169922,3649.82,1342.829956,14790.200195,356.269989,120.809998,22797.609375,409.26001,12585.0,6929.05,1.86,5489.379883,150.399994,869.669983,29847.849609,260.160004,4504.25,228.559998,6323.370117,8988.839844,6758.950195,6621.410156,6185.140137,608.809998,932.82,345.600006,2400.84,787.030029,738.77002,737.830017,389.779999,394.429993,134.419998,7158.899902,2992.659912,3486.71,4.199,4.751,550.22998,20.440001,21.58,19.450001,178.669998,2283.22998,162.559998,869.869995,643.5,1266.550049,734.440002,1508.469971
2008-06-20,437.329987,5411.799805,4059.600098,5288.299805,3368.669922,748.150024,284.769989,607.669983,4509.27002,3.548,6578.439941,3619.11,1317.930054,14580.700195,351.200012,116.720001,22745.599609,415.429993,12412.5,6982.73,1.8,5466.180176,148.330002,854.400024,29533.439453,256.640015,4347.549805,223.889999,6213.700195,8829.25,6628.580078,6500.529785,6043.560059,597.130005,932.82,343.690002,2384.75,772.72998,725.22998,725.72998,384.450012,383.109985,131.580002,7069.399902,3001.810059,3426.58,4.137,4.702,541.72998,21.68,22.870001,18.059999,178.600006,2240.379883,157.789993,847.340027,631.659973,1244.439941,731.650024,1494.280029
2008-06-23,437.440002,5408.899902,4057.360107,5283.700195,3350.48999,741.789978,287.48999,634.039978,4511.370117,3.62,6589.459961,3524.85,1318.0,14691.799805,352.380005,113.940002,22714.960938,417.709991,12403.400391,6943.51,1.85,5394.560059,147.350006,853.909973,29464.539062,257.660004,4266.399902,222.089996,6234.220215,8841.889648,6647.459961,6520.640137,6049.819824,597.280029,914.4,359.609985,2342.39,771.98999,725.01001,719.809998,380.679993,378.709991,131.449997,7026.899902,2979.149902,3427.33,4.168,4.71,546.280029,21.33,22.639999,16.790001,180.570007,2254.139893,154.029999,842.549988,633.780029,1250.069946,761.109985,1533.660034
2008-06-24,437.380005,5418.799805,4017.02002,5290.0,3318.540039,738.469971,289.929993,613.369995,4473.759766,3.536,6536.060059,3482.01,1314.290039,14409.599609,353.619995,115.040001,22456.019531,413.440002,12205.599609,6809.09,1.795,5289.109863,147.289993,843.27002,29291.609375,257.929993,4191.100098,218.669998,6220.290039,8803.339844,6629.350098,6504.600098,6035.040039,597.609985,897.72,351.850006,2308.88,768.049988,722.039978,707.919983,374.980011,380.320007,131.190002,7026.100098,2962.159912,3404.52,4.105,4.658,544.200012,21.559999,22.42,16.780001,179.619995,2231.189941,155.75,841.090027,631.559998,1250.949951,741.710022,1514.630005
2008-06-25,439.559998,5363.100098,4049.159912,5237.799805,3361.649902,747.950012,291.880005,598.909973,4536.290039,3.541,6617.839844,3584.53,1321.969971,14441.099609,356.549988,115.959999,22635.160156,413.519989,12446.099609,6937.09,1.76,5416.069824,147.039993,849.130005,29569.439453,265.209991,4252.649902,221.270004,6241.450195,8865.799805,6705.870117,6551.149902,6148.02002,601.450012,910.64,349.01001,2310.73,773.059998,726.409973,716.299988,378.959991,387.440002,131.809998,7081.399902,2986.620117,3460.4,4.115,4.657,546.440002,20.030001,21.139999,17.07,180.190002,2238.949951,157.169998,854.440002,635.23999,1261.310059,733.73999,1516.819946
2008-06-26,426.029999,5421.5,3933.23999,5307.0,3205.780029,733.590027,286.98999,596.450012,4426.189941,3.399,6459.600098,3483.98,1283.150024,14292.099609,349.059998,110.459999,22455.669922,437.220001,12077.700195,6776.34,1.68,5230.740234,147.009995,826.609985,29199.939453,260.440002,4315.850098,212.740005,6070.569824,8640.740234,6558.580078,6388.220215,5965.140137,583.380005,880.56,347.700012,2308.76,750.859985,705.320007,698.419983,370.329987,370.0,128.229996,6949.700195,2980.949951,3366.35,4.033,4.603,530.919983,21.75,23.93,16.25,188.080002,2208.679932,150.550003,823.950012,617.130005,1227.699951,727.409973,1494.390015
2008-06-27,425.920013,5349.399902,3914.560059,5237.0,3177.419922,734.940002,287.130005,608.369995,4397.319824,3.375,6421.910156,3424.16,1278.380005,14355.200195,351.119995,110.019997,22042.349609,451.059998,12089.799805,6867.53,1.63,5295.660156,143.820007,823.280029,29295.0,261.01001,4136.649902,211.029999,6037.540039,8623.509766,6559.060059,6369.850098,5926.339844,579.619995,862.65,351.059998,2318.61,748.289978,702.710022,698.140015,368.470001,369.089996,127.529999,6861.5,2955.909912,3340.27,3.99,4.537,527.070007,21.799999,23.440001,16.16,194.490005,2210.840088,148.940002,819.650024,615.070007,1218.630005,735.76001,1508.400024
2008-06-30,425.929993,5332.899902,3943.149902,5215.299805,3168.219971,737.809998,290.790009,618.25,4434.850098,3.341,6418.319824,3439.71,1280.0,14467.0,354.540009,107.699997,22102.009766,449.880005,12046.200195,6887.21,1.705,5209.569824,143.119995,818.98999,29395.490234,262.290009,4040.550049,208.270004,6064.189941,8660.480469,6617.859863,6411.47998,5981.490234,581.090027,857.65,354.149994,2303.34,748.099976,703.219971,689.659973,364.940002,368.179993,127.980003,6958.5,2947.540039,3352.81,3.979,4.531,540.200012,22.059999,23.950001,16.09,195.25,2232.040039,145.789993,812.130005,617.349976,1222.119995,749.630005,1535.390015
2008-07-01,414.519989,5261.100098,3828.51001,5138.899902,3102.48999,748.48999,293.100006,625.409973,4341.209961,3.341,6315.939941,3286.83,1284.910034,14467.0,356.410004,108.769997,22102.009766,458.649994,11770.900391,6721.99,1.825,5075.359863,142.929993,820.109985,29221.109375,256.790009,3896.75,205.699997,6089.350098,8641.280273,6549.359863,6394.629883,5948.169922,583.950012,841.07,356.76001,2242.74,750.450012,705.450012,691.590027,365.480011,366.040009,128.380005,6849.700195,2906.790039,3292.86,3.992,4.544,542.380005,23.139999,23.65,15.61,197.539993,2218.0,146.820007,814.98999,620.5,1229.280029,757.190002,1530.119995
2008-07-02,408.399994,5211.600098,3800.72998,5094.799805,3081.830078,743.73999,294.079987,600.840027,4296.47998,3.293,6305.419922,3190.41,1261.52002,14034.099609,354.809998,104.010002,21704.449219,443.390015,11856.900391,6404.5,1.79,4890.299805,140.970001,795.5,28680.830078,252.639999,4093.350098,202.089996,5993.310059,8465.509766,6417.200195,6280.700195,5898.549805,575.369995,849.5,340.970001,2255.46,735.130005,691.47998,672.340027,355.329987,358.01001,126.18,6843.799805,2906.22998,3288.52,3.959,4.503,540.340027,23.469999,25.92,14.57,190.350006,2186.02002,145.149994,800.690002,609.0,1215.130005,735.940002,1480.569946
2008-07-03,408.549988,5094.0,3865.120117,4998.299805,3087.570068,744.080017,299.529999,583.030029,4343.990234,3.27,6353.740234,3289.4,1262.900024,14143.599609,355.309998,104.589996,21242.779297,435.950012,11980.099609,6445.01,1.81,4932.560059,140.550003,786.799988,28465.550781,253.210007,3925.75,202.919998,6014.189941,8481.540039,6481.080078,6321.390137,5918.52002,578.130005,851.58,335.079987,2211.73,734.049988,690.919983,665.780029,351.950012,354.619995,126.309998,6844.100098,2880.449951,3330.9,3.973,4.531,537.51001,22.77,24.790001,14.53,188.729996,2161.129883,144.050003,803.890015,610.950012,1224.339966,716.090027,1482.180054
2008-07-04,403.359985,5170.0,3728.47998,5082.100098,3016.439941,744.080017,299.529999,583.030029,4266.0,3.27,6272.209961,3302.46,1262.900024,14010.400391,355.309998,104.589996,21423.820312,435.950012,11765.900391,6443.29,1.81,4863.22998,140.550003,786.799988,28338.119141,253.210007,4016.0,202.919998,6014.189941,8481.540039,6481.080078,6321.390137,5918.52002,578.130005,839.92,335.079987,2187.65,734.049988,690.919983,665.780029,351.950012,354.619995,126.309998,6772.700195,2880.449951,3275.2,3.973,4.531,537.51001,23.92,24.790001,14.53,188.729996,2161.129883,144.050003,803.890015,610.950012,1224.339966,716.090027,1482.180054
2008-07-07,411.119995,5091.700195,3802.169922,5002.5,3067.449951,742.650024,295.48999,561.01001,4342.589844,3.219,6395.75,3345.64,1252.310059,13712.799805,353.589996,101.769997,21913.060547,424.98999,11982.200195,6509.38,1.775,4858.779785,141.580002,780.630005,28383.529297,251.679993,4030.0,203.100006,5950.75,8400.209961,6432.040039,6263.450195,5915.879883,573.76001,853.14,328.450012,2189.03,727.5,684.880005,658.26001,348.130005,356.839996,125.019997,6815.700195,2934.120117,3332.66,3.93,4.504,533.789978,22.74,25.780001,14.37,185.860001,2144.409912,140.100006,811.400024,605.820007,1219.400024,691.190002,1456.030029
2008-07-08,402.790009,5022.399902,3713.22998,4932.899902,3010.439941,771.210022,305.470001,550.919983,4275.609863,3.171,6304.410156,3285.59,1273.699951,13809.799805,364.0,107.839996,21220.810547,420.369995,11794.700195,6410.75,1.82,4659.509766,138.490005,798.070007,28551.25,254.179993,3988.550049,207.470001,6036.689941,8515.790039,6488.470215,6337.399902,5959.410156,582.75,836.38,323.519989,2175.02,741.030029,696.609985,682.719971,359.130005,360.01001,127.239998,6788.100098,2886.620117,3287.6,3.88,4.456,536.390015,23.709999,23.15,15.98,182.770004,2137.139893,147.610001,817.929993,613.580017,1235.140015,682.679993,1441.349976
2008-07-09,410.829987,5089.399902,3793.280029,5011.899902,3086.620117,762.809998,305.040009,536.859985,4339.660156,3.107,6386.459961,3403.77,1244.689941,13610.799805,362.730011,102.470001,21805.810547,419.059998,11999.799805,6507.05,1.79,4786.180176,138.330002,786.609985,28095.789062,251.630005,4157.100098,201.020004,5917.350098,8371.629883,6412.379883,6235.75,5858.450195,569.909973,851.44,319.76001,2178.9,724.640015,681.530029,663.75,350.119995,344.5,124.790001,6921.399902,2917.620117,3342.48,3.834,4.428,541.359985,22.49,25.23,15.04,182.270004,2152.830078,138.479996,791.559998,600.25,1212.420044,664.969971,1406.369995
2008-07-10,401.929993,5020.5,3676.860107,4937.399902,3022.300049,766.530029,306.380005,563.409973,4231.560059,3.091,6305.0,3372.62,1253.390015,13743.900391,364.369995,101.099998,21821.779297,432.609985,11739.5,6404.64,1.63,4686.609863,138.289993,790.75,27877.330078,250.490005,4162.200195,202.190002,5955.540039,8435.94043,6479.390137,6287.600098,5885.379883,573.809998,833.58,328.230011,2186.35,729.890015,686.309998,670.440002,352.899994,349.179993,125.300003,6803.100098,2901.580078,3283.01,3.811,4.421,543.789978,24.049999,25.59,14.81,187.369995,2159.590088,137.300003,801.109985,606.190002,1219.400024,686.840027,1427.079956
2008-07-11,391.980011,5067.799805,3546.530029,4979.899902,2959.350098,763.25,301.200012,568.710022,4100.640137,3.275,6153.299805,3290.74,1239.48999,13709.099609,359.980011,98.419998,22184.550781,454.299988,11383.5,6111.02,1.57,4414.799805,137.830002,787.780029,27614.539062,247.720001,4049.0,199.429993,5889.379883,8347.240234,6396.839844,6212.959961,5818.100098,566.809998,813.6,327.73999,2167.18,723.349976,679.280029,674.950012,354.01001,346.640015,123.839996,6638.899902,2926.840088,3197.78,3.94,4.517,539.309998,25.52,27.49,13.98,195.080002,2147.469971,134.570007,792.880005,599.799988,1205.800049,690.190002,1411.5
2008-07-14,395.350006,5007.899902,3546.949951,4921.0,2969.060059,759.700012,300.149994,573.929993,4142.529785,3.184,6200.25,3315.66,1228.300049,13741.299805,359.399994,98.629997,22014.460938,469.329987,11443.0,6206.67,1.425,4499.109863,137.529999,779.960022,27517.109375,248.610001,4039.699951,196.990005,5848.259766,8287.759766,6353.22998,6170.060059,5767.290039,561.840027,826.59,334.660004,2208.06,719.359985,673.390015,664.5,350.390015,343.0,122.720001,6675.299805,2904.120117,3216.24,3.88,4.469,531.830017,25.16,28.48,13.6,201.130005,2159.719971,128.0,784.880005,596.289978,1203.72998,692.169983,1403.349976
2008-07-15,383.660004,4910.100098,3386.820068,4815.700195,2863.439941,781.820007,303.579987,546.820007,4061.149902,3.109,6081.700195,3177.93,1214.910034,13357.599609,364.190002,98.779999,21174.769531,455.809998,11151.599609,6107.63,1.375,4354.620117,134.600006,772.799988,27435.800781,244.75,3861.100098,195.479996,5757.620117,8157.799805,6227.52002,6062.109863,5750.680176,555.98999,814.99,322.01001,2174.22,720.609985,666.059998,662.349976,347.299988,347.399994,120.989998,6562.0,2830.75,3142.73,3.844,4.474,529.820007,26.379999,28.540001,13.69,195.860001,2124.209961,127.129997,787.340027,588.400024,1200.310059,662.650024,1351.829956
2008-07-16,383.98999,4947.5,3436.379883,4870.600098,2905.399902,790.419983,304.730011,529.880005,4112.450195,3.186,6155.370117,3155.11,1245.359985,13503.799805,366.579987,107.099998,21223.5,445.75,11287.700195,6158.71,1.345,4446.319824,134.630005,791.52002,27968.820312,248.130005,3816.699951,199.470001,5890.339844,8332.820312,6336.040039,6186.009766,5869.700195,571.289978,826.83,318.459991,2175.46,727.47998,682.5,686.75,359.369995,360.079987,123.959999,6583.5,2835.320068,3174.76,3.934,4.582,519.590027,25.09,25.1,16.17,190.779999,2129.889893,143.820007,805.690002,601.539978,1217.339966,648.429993,1324.040039
2008-07-17,392.660004,4977.399902,3527.25,4901.0,2999.850098,801.890015,305.359985,501.589996,4225.990234,3.332,6271.27002,3332.1,1260.319946,13460.299805,369.339996,111.940002,21734.720703,437.119995,11642.099609,6326.34,1.39,4673.790039,136.070007,802.309998,28215.859375,249.179993,3947.199951,203.990005,5960.109863,8415.049805,6393.310059,6251.240234,5966.069824,580.01001,858.4,315.25,2223.48,735.849976,690.200012,696.630005,364.540009,368.359985,125.199997,6739.200195,2864.100098,3256.09,4.038,4.638,511.529999,23.290001,25.01,17.559999,186.960007,2132.300049,153.270004,817.780029,606.679993,1226.27002,623.299988,1311.02002
2008-07-18,395.940002,4915.299805,3602.120117,4840.399902,3075.209961,795.429993,306.470001,506.410004,4299.359863,3.397,6382.649902,3406.76,1260.680054,13516.0,367.480011,111.75,21874.189453,437.149994,11895.299805,6563.84,1.42,4894.470215,135.169998,800.380005,28169.769531,248.899994,4092.25,204.660004,5992.490234,8453.849609,6437.399902,6289.430176,5988.22998,580.570007,881.02,323.209991,2135.38,735.580017,690.210022,693.080017,363.48999,365.890015,125.980003,6827.299805,2847.72998,3321.53,4.081,4.662,516.330017,21.77,24.049999,17.799999,187.789993,2147.629883,153.929993,801.359985,606.169983,1231.25,629.219971,1326.910034
2008-07-21,400.359985,5075.399902,3664.580078,5011.799805,3116.320068,811.150024,302.609985,525.869995,4327.140137,3.401,6424.839844,3446.75,1260.0,13689.200195,362.959991,110.620003,22532.900391,445.98999,11784.599609,6708.62,1.38,5060.509766,135.169998,805.72998,27988.470703,249.690002,4159.5,207.130005,6002.899902,8499.740234,6504.410156,6325.609863,5953.970215,579.309998,886.62,334.859985,2144.18,736.659973,690.929993,697.630005,365.399994,361.890015,126.050003,6858.200195,2919.209961,3333.92,4.067,4.648,522.169983,21.639999,23.049999,17.040001,192.149994,2155.310059,149.220001,795.659973,607.299988,1222.97998,648.809998,1361.119995
2008-07-22,400.200012,5075.899902,3663.570068,5005.600098,3058.949951,832.97998,302.98999,494.440002,4327.259766,3.449,6442.790039,3384.99,1277.0,13643.200195,366.399994,115.709999,22527.480469,432.5,11610.099609,6597.23,1.5,4910.049805,139.149994,816.159973,27592.240234,246.320007,4240.100098,213.910004,6086.620117,8566.650391,6493.299805,6367.77002,5829.430176,588.690002,863.47,326.690002,2123.66,746.780029,699.630005,716.820007,374.570007,345.450012,127.480003,6922.299805,2890.659912,3326.24,4.097,4.663,521.880005,21.290001,21.18,20.82,185.039993,2171.060059,161.779999,795.02002,612.630005,1229.140015,622.630005,1339.589966
2008-07-23,405.380005,5161.600098,3722.530029,5105.299805,3144.820068,832.580017,304.75,467.029999,4408.740234,3.535,6536.089844,3505.69,1282.189941,13512.700195,370.290009,120.709999,23134.550781,408.980011,11934.900391,6794.07,1.545,5159.72998,140.509995,816.890015,27644.75,244.789993,4476.799805,212.929993,6102.709961,8580.570312,6504.830078,6382.060059,5927.870117,593.02002,880.57,310.950012,2111.93,749.219971,701.919983,719.190002,376.470001,350.380005,128.169998,7058.200195,2978.97998,3387.5,4.148,4.7,509.459991,20.379999,21.309999,22.59,175.330002,2157.909912,158.880005,807.419983,613.73999,1230.660034,595.059998,1293.180054
2008-07-24,396.649994,5188.399902,3620.139893,5144.100098,3107.219971,837.780029,303.600006,464.929993,4347.990234,3.354,6440.700195,3512.8,1252.540039,13206.099609,369.700012,110.32,23087.720703,404.579987,11675.099609,6501.46,1.61,4956.629883,143.850006,792.099976,27644.75,238.089996,4433.549805,210.559998,5974.080078,8369.910156,6355.040039,6241.810059,5821.339844,579.090027,857.33,306.429993,2066.7,731.210022,685.0,702.390015,366.540009,335.589996,125.510002,7056.899902,2977.909912,3354.58,4.016,4.611,506.73999,21.01,23.440001,20.08,172.199997,2124.370117,148.509995,787.099976,600.789978,1215.439941,593.960022,1281.959961
